suc_cod,documento,fecha,hora,estado,hora_franja
834,1015,2023-12-16,07:30,Trabaja,30
834,1016,2023-12-16,07:30,Trabaja,30
834,1017,2023-12-16,07:30,Nada,30
834,1018,2023-12-16,07:30,Trabaja,30
834,1019,2023-12-16,07:30,Nada,30
834,1020,2023-12-16,07:30,Nada,30
834,1021,2023-12-16,07:30,Nada,30
834,1015,2023-12-16,07:45,Trabaja,31
834,1016,2023-12-16,07:45,Trabaja,31
834,1017,2023-12-16,07:45,Nada,31
834,1018,2023-12-16,07:45,Trabaja,31
834,1019,2023-12-16,07:45,Nada,31
834,1020,2023-12-16,07:45,Trabaja,31
834,1021,2023-12-16,07:45,Trabaja,31
834,1015,2023-12-16,08:00,Trabaja,32
834,1016,2023-12-16,08:00,Trabaja,32
834,1017,2023-12-16,08:00,Nada,32
834,1018,2023-12-16,08:00,Trabaja,32
834,1019,2023-12-16,08:00,Trabaja,32
834,1020,2023-12-16,08:00,Trabaja,32
834,1021,2023-12-16,08:00,Trabaja,32
834,1015,2023-12-16,08:15,Trabaja,33
834,1016,2023-12-16,08:15,Trabaja,33
834,1017,2023-12-16,08:15,Trabaja,33
834,1018,2023-12-16,08:15,Trabaja,33
834,1019,2023-12-16,08:15,Trabaja,33
834,1020,2023-12-16,08:15,Trabaja,33
834,1021,2023-12-16,08:15,Trabaja,33
834,1015,2023-12-16,08:30,Pausa Activa,34
834,1016,2023-12-16,08:30,Pausa Activa,34
834,1017,2023-12-16,08:30,Trabaja,34
834,1018,2023-12-16,08:30,Pausa Activa,34
834,1019,2023-12-16,08:30,Trabaja,34
834,1020,2023-12-16,08:30,Trabaja,34
834,1021,2023-12-16,08:30,Trabaja,34
834,1015,2023-12-16,08:45,Trabaja,35
834,1016,2023-12-16,08:45,Trabaja,35
834,1017,2023-12-16,08:45,Trabaja,35
834,1018,2023-12-16,08:45,Trabaja,35
834,1019,2023-12-16,08:45,Trabaja,35
834,1020,2023-12-16,08:45,Trabaja,35
834,1021,2023-12-16,08:45,Trabaja,35
